Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Antibody persistence in the first six months following SARS-CoV-2 infection among hospital workers: a prospective longitudinal study.,"L'Huillier, Arnaud G; Meyer, Benjamin; Andrey, Diego O; Arm-Vernez, Isabelle; Baggio, Stephanie; Didierlaurent, Arnaud; Eberhardt, Christiane S; Eckerle, Isabella; Grasset-Salomon, Carole; Huttner, Angela; Posfay-Barbe, Klara M; Royo, Irene Sabater; Pralong, Jacques A; Vuilleumier, Nicolas; Yerly, Sabine; Siegrist, Claire-Anne; Kaiser, Laurent; Geneva Centre for Emerging Viral Diseases","OBJECTIVE: To longitudinally evaluate the persistence of humoral immunity up to six months in a cohort of hospital employees with mild COVID-19., METHODS: We measured anti-RBD, -N and neutralizing antibodies at one, three and six months after mostly mild COVID-19 in 200 hospital workers using commercial ELISAs and a surrogate virus neutralization assay., RESULTS: SARS-CoV-2-specific antibodies persisted in all participants up to 6 months. Anti-RBD geometric mean concentrations (GMCs) progressively increased between month one (74.2 U/ml [95%CI 62.7-87.8), three (103.2 U/ml [95%CI 87.9-121.2]; p<0.001), and six (123.3 U/ml [95%CI 103.4-147.0]; p<0.001) in the whole cohort. Anti-N antibodies were detectable in >97% at all times. Neutralizing antibodies were detectable in 99.5% (195/196) of participants at six months post infection. Their GMC progressively decreased between months one (20.1 AU/ml [95%CI 16.9-24.0]), three (15.2 AU/ml [95%CI 13.2-17.6]; p<0.001) and six (9.4 AU/ml [95%CI 7.7-11.4]; p<0.001). RBD-ACE2 inhibiting antibody titers and anti-RBD antibody concentrations strongly correlated at each timepoint (all r>0.86, p<0.001). Disease severity was associated with higher initial anti-RBD and RBD-ACE2 inhibiting antibody titers, but not with their kinetics., CONCLUSION: Neutralizing antibodies persisted at six months in almost all participants, indicating more durability than initially feared. Anti-RBD antibodies persisted better and even increased over time, possibly related to the preferential detection of progressively higher-affinity antibodies. Copyright © 2021 European Society of Clinical Microbiology and Infectious Diseases. Published by Elsevier Ltd. All rights reserved.",2021,/,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,,"dy9, 9516420",,,https://dx.doi.org/10.1016/j.cmi.2021.01.005,33482352,#75838,L'Huillier 2021,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
Modeling the asymptomatic prevalence of SARS-CoV-2 epidemic in Italy and the ISTAT survey,"Traini, Marco Claudio; Caponi, Carla; Ferrari, Riccardo; De Socio, Giuseppe Vittorio","objectives: August 3rd, 2020, the Italian National Institute of Statistics (ISTAT) presented preliminary results of seroprevalence survey on the percentage of individuals affected by Covid-19. The survey aims to define (within the entire population of Italy) the portion of individuals that developed an antibody response against SARS-CoV-2. For the first time one has an estimate of the asymptomatic infected population and the possibility to acknowledge its potential role in the infection spread in Italy, one of the most affected areas in Europe. The information obtained allow a particularly sensitive validation of epidemiological models which include the asymptomatic class. methods: The present study is devoted to the construction of a model able to simulate, in a systematic way, the asymptomatic group whose relevance in the, SARS-CoV-2 epidemic, has been recently investigated and discussed. The investigation involves the description of the first epidemic outbreak in Italy as well as the predictive analysis of the ongoing second wave. In particular the possible correction to the data of the serological tests because of their sensitivity and specificity. results: The model: taken as an example of the models presently used, satisfactory reproduces the data of the ISTAT survey showing a relevant predictive power and relegating in a secondary position models which do not include, in the simulation, the presence of asymptomatic groups. The corrections due to the serological test sensitivity (in particular those ones depending on the symptoms onset) make the comparison between data and models less accurate. conclusions: The predictions of the model confirm a relevant presence of asymptomatic individuals also during the second pandemic wave in Italy. The ratio of reported to unreported cases is predicted to be roughly 1:4. A more detailed knowledge of the results of the survey could allow to correct, in a relevant way, the data by means of the experimental evidences on the antibodies sensibility. The model analyses of the vaccination strategies, confirms the relevance of a massive administration with the beginning of the year to arrive at the end of the infection within August 2021.",2021,,,,,,PPR276228,10.1101/2021.01.27.21250597,,#77360,Traini 2021,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Association between regional distributions of SARS-CoV-2 seroconversion and out-of-hospital sudden death during the first epidemic outbreak in New York,Coleman K.M.; Saleh M.; Mountantonakis S.E. ,"BACKGROUND: Increased incidence of out-of-hospital sudden death (OHSD) has been reported during the coronavirus 2019 (COVID-19) pandemic. New York City (NYC) represents a unique opportunity to examine the epidemiologic association between the two given the variable regional distribution of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in its highly diverse neighborhoods. OBJECTIVE(S): The purpose of this study was to examine the association between OHSD and SARS-CoV-2 epidemiologic burden during the first COVID-19 pandemic across the highly diverse neighborhoods of NYC. METHOD(S): The incidences of OHSD between March 20 and April 22, 2019, and between March 20 and April 22, 2020, as reported by the Fire Department of New York were obtained. As a surrogate for viral epidemiologic burden, we used percentage of positive SARS-CoV-2 antibody tests performed between March 3 and August 20, 2020. Data were reported separately for the 176 zip codes of NYC. Correlation analysis and regression analysis were performed between the 2 measures to examine association. RESULT(S): Incidence of OHSD per 10,000 inhabitants and percentage of SARS-CoV-2 seroconversion were highly variable across NYC neighborhoods, varying from 0.0 to 22.9 and 12.4% to 50.9%, respectively. Correlation analysis showed a moderate positive correlation between neighborhood data on OHSD and percentage of positive antibody tests to SARS-CoV-2 (Spearman rho 0.506; P <.001). Regression analysis showed that seroconversion to SARS-CoV-2 and OHSD in 2019 were independent predictors for OHSD during the first epidemic surge in NYC (R2 = 0.645). CONCLUSION(S): The association in geographic distribution between OHSD and SARS-CoV-2 epidemiologic burden suggests either a causality between the 2 syndromes or the presence of local determinants affecting both measures in a similar fashion.Copyright © 2020 Heart Rhythm Society. Published by Elsevier Inc. All rights reserved.",2021,/,Heart rhythm,,"(Coleman, Saleh, Mountantonakis) Department of Cardiac Electrophysiology, Lenox Hill Hospital, NY",,,http://dx.doi.org/10.1016/j.hrthm.2020.11.022,634072241,#78319,Coleman 2021,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Distinct antibody repertoires against endemic human coronaviruses in children and adults.,"Khan, Taushif; Rahman, Mahbuba; Al Ali, Fatima; Huang, Susie Sy; Ata, Manar; Zhang, Qian; Bastard, Paul; Liu, Zhiyong; Jouanguy, Emmanuelle; Beziat, Vivien; Cobat, Aurelie; Nasrallah, Gheyath K; Yassine, Hadi M; Smatti, Maria K; Saeed, Amira; Vandernoot, Isabelle; Goffard, Jean-Christophe; Smits, Guillaume; Migeotte, Isabelle; Haerynck, Filomeen; Meyts, Isabelle; Abel, Laurent; Casanova, Jean-Laurent; Hasan, Mohammad R; Marr, Nico","Four endemic human coronaviruses (HCoVs) are commonly associated with acute respiratory infection in humans. B cell responses to these ""common cold"" viruses remain incompletely understood. Here we report a comprehensive analysis of CoV-specific antibody repertoires in 231 children and 1168 adults using phage-immunoprecipitation sequencing. Seroprevalence of antibodies to endemic HCoVs ranged between ~4 and 27% depending on the species and cohort. We identified at least 136 novel linear B cell epitopes. Antibody repertoires against endemic HCoVs were qualitatively different between children and adults in that anti-HCoV IgG specificities more frequently found among children targeted functionally important and structurally conserved regions of the spike, nucleocapsid and matrix proteins. Moreover, antibody specificities targeting the highly conserved fusion peptide region and S2' cleavage site of the spike protein were broadly cross-reactive with peptides of epidemic human and non-human coronaviruses. In contrast, an acidic tandem repeat in the N-terminal region of the Nsp3 subdomain of the HCoV-HKU1 polyprotein was the predominant target of antibody responses in adult donors. Our findings shed light on the dominant species-specific and pan-CoV target sites of human antibody responses to coronavirus infection, thereby providing important insights for the development of prophylactic or therapeutic monoclonal antibodies and vaccine design.",2021,/,JCI insight,,101676073,,,https://dx.doi.org/10.1172/jci.insight.144499,33497357,#75903,Khan 2021,Exclusion reason: Unrelated to COVID-19 / SARS-CoV-2 serosurveillance; ,""
Timing of PCR and antibody testing in patients with COVID-19-associated dermatologic manifestations,Freeman E.E.; McMahon D.E.; Hruza G.J.; Lipoff J.B.; French L.E.; Fox L.P.; Fassett M.S. ,,2021,/,Journal of the American Academy of Dermatology,84,2,505-507,,http://dx.doi.org/10.1016/j.jaad.2020.09.007,2010427459,#78018,Freeman 2021,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
Population serology for SARS-CoV-2 is essential to regional and global preparedness.,"Tian, Huaiyu; Bjornstad, Ottar N",,2020,/,The Lancet. Microbe,1,3,e94,,https://dx.doi.org/10.1016/S2666-5247(20)30055-0,33521710,#75747,Tian 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
How useful is serology for COVID-19?,"Raoult, D.",,2021,Jan,International Journal of Infectious Diseases,102,,170-171,WOS:000604702000031,10.1016/j.ijid.2020.10.058,,#77480,Raoult 2021,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Laboratory diagnosis of COVID-19 in secondary care hospitals in India: will standalone serology suffice?.,"Chandy, Sara; Balasubramanian, Sundaram; Manoharan, Anand",,2021,/,World journal of pediatrics : WJP,,101278599,,,https://dx.doi.org/10.1007/s12519-020-00399-5,33484439,#75867,Chandy 2021,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Seroconversion rate and diagnostic accuracy of serological tests for coronavirus 2019,Nagappa B.; Marimuthu Y. ,,2020,/,Clinical Infectious Diseases,71,11,3016,,http://dx.doi.org/10.1093/cid/ciaa676,2010854891,#78444,Nagappa 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Health Workers' Antibody Levels Wane After SARS-CoV-2 Infection.,"Kuehn, Bridget M",,2021,/,JAMA,325,2,122,,https://dx.doi.org/10.1001/jama.2020.25457,33433583,#73355,Kuehn 2021,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Persistence and baseline determinants of seropositivity in health care workers up to nine months after COVID-19,"Dobaño, Carlota; Ramirez, Anna; Alonso, Selena; Vidal-Alaball, Josep; Ruiz-Olalla, Gemma; Vidal, Marta; Rubio, Rocio; Cascant, Emma; Parras, Daniel; Melero, Natalia Rodrigo; Serra, Pau; Carolis, Carlo; Santamaria, Pere; Forcada, Anna; Mendioroz, Jacobo; Aguilar, Ruth; Moncunill, Gemma; Ruiz-Comellas, Anna","We determined the duration and baseline determinants of antibody responses to SARS-CoV-2 up to nine months after COVID-19 symptoms onset in 173 primary health care worker patients from Spain. Seropositivity to SARS-CoV-2 spike and RBD antigens was 92.49% (60.69% IgM, 76.3% IgA, 90.17% IgG), with four suspected reinfection cases. Antibody levels significantly correlated with fever, hospitalization, anosmia/hypogeusia, allergies, smoking and occupation, and persisted 149-270 days in this cohort of patients",2021,,,,,,PPR264461,10.21203/rs.3.rs-142984/v1,,#75354,Dobaño 2021,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
Impact of first wave of SARS-CoV-2 infection in patients with Systemic Lupus Erythematosus: Weighting the risk of infection and flare.,"Zucchi, Dina; Tani, Chiara; Elefante, Elena; Stagnaro, Chiara; Carli, Linda; Signorini, Viola; Ferro, Francesco; Trentin, Francesca; Fulvio, Giovanni; Cardelli, Chiara; Di Battista, Marco; Governato, Gianmaria; Figliomeni, Antonio; Mosca, Marta","INTRODUCTION: The aim of this study was to investigate the incidence and clinical presentation of SARS-CoV-2 infections in a Systemic Lupus Erythematosus (SLE) cohort; to assess correlations with disease characteristics and rheumatic therapy; and to evaluate the occurrence of treatment discontinuation and its impact on disease activity., MATERIALS AND METHODS: SLE patients monitored by a single Italian centre were interviewed between February and July 2020. Patients were considered to be positive for SARS-CoV-2 infections in case of 1) positive nasopharyngeal swab; 2) positive serology associated with COVID19 suggesting symptoms. The following data were also recorded: clinical symptoms, adoption of social distancing measures, disease activity and treatment discontinuation., RESULTS: 332 patients were enrolled in the study. Six patients (1.8%) tested positive for SARS-CoV-2 infection, with the incidence being significantly higher in the subgroup of patients treated with biological Disease-Modifying Anti-Rheumatic Drugs (p = 0.005), while no difference was observed for other therapies, age at enrollment, disease duration, type of cumulative organ involvement or adoption of social isolation. The course of the disease was mild. Thirty-six patients (11.1%) discontinued at least part of their therapy during this time period, and 27 (8.1%) cases of disease flare were recorded. Correlation between flare and discontinuation of therapy was statistically significant (p<0.001). No significant increase of rate of flare in a subgroup of the same patients during 2020 was observed., CONCLUSION: Treatment discontinuation seems to be an important cause of disease flare. Our findings suggest that abrupt drug withdrawal should be avoided or evaluated with caution on the basis of individual infection risk and comorbidities.",2021,/,PloS one,16,1,e0245274,,https://dx.doi.org/10.1371/journal.pone.0245274,33439910,#73420,Zucchi 2021,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
